Dav st;Rac dat;Rac cas;Racst pp;Racst en;Racst zap;Dav st zav;Post id;Post opis;Post kol;Post em;Post em cena;Post vrednost;Post 9,5 % DDV;Post 22 % DDV;Post 8% pav;Post davki ostalo;Post oprosc;Post dob76a;Post neobd;Post poseb;Sprem nep st;Post opombe;
31900232;20191218;18:15:04;P3;MB;153;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191219;12:28:30;P3;MB;154;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191219;12:28:30;P3;MB;154;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191220;14:01:15;P3;MB;155;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191220;14:01:15;P3;MB;155;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191220;16:07:26;P3;MB;156;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191220;16:07:26;P3;MB;156;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191220;18:45:43;P3;MB;157;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191221;12:59:38;P3;MB;158;;;Fen frizura;2,0000;x;10,00;20,00;;;;;;;;20,00;;;;
31900232;20191221;13:33:39;P3;MB;159;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191223;09:06:34;P3;MB;160;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191223;09:38:23;P3;MB;161;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191223;13:52:18;P3;MB;162;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191223;13:52:18;P3;MB;162;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191224;10:17:44;P3;MB;163;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191227;10:38:05;P3;MB;164;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191227;12:40:47;P3;MB;165;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191227;15:45:58;P3;MB;166;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191227;15:45:58;P3;MB;166;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191227;18:20:26;P3;MB;167;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191227;18:20:26;P3;MB;167;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191228;07:49:52;P3;MB;168;;;Žensko striženje s fen frizuro;2,0000;x;16,00;32,00;;;;;;;;32,00;;;;
31900232;20191230;16:17:42;P3;MB;169;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191230;17:39:00;P3;MB;170;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191230;17:39:00;P3;MB;170;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191231;13:12:19;P3;MB;171;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191231;14:31:02;P3;MB;172;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
